Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
1,"Elliott, Ezekiel",DAL,@ATL,RB,20.1,101.3,0.8,0.6,0.1,0.,0.,0.,0.1,2.2,20.4,0.,0.1,0.,0.,0.5,0.1,2.7,17.2
2,"Johnson, David",ARZ,SEA,RB,15.7,64.7,0.8,0.6,0.1,0.,0.,0.,0.,4.4,46.1,0.2,0.2,0.1,0.,3.6,0.2,3.,16.9
3,"Bell, Le'Veon",PIT,@IND,RB,19.2,92.1,0.5,0.5,0.,0.,0.,0.,0.,3.9,29.7,0.1,0.1,0.1,0.,0.,0.1,2.8,16.
4,"McCoy, LeSean",BUF,NOR,RB,15.1,76.4,0.6,0.4,0.1,0.1,0.,0.,0.1,3.1,24.2,0.1,0.1,0.,0.,0.,0.1,3.6,14.1
5,"Ingram, Mark",NOR,@BUF,RB,13.8,68.4,0.5,0.3,0.1,0.,0.,0.,0.,3.4,25.1,0.1,0.1,0.1,0.,0.,0.,3.7,13.
6,"Howard, Jordan",CHI,GBP,RB,15.6,79.2,0.5,0.5,0.,0.,0.,0.,0.,1.9,18.3,0.1,0.1,0.,0.,0.,0.1,1.9,12.8
7,"Miller, Lamar",HOU,@LAR,RB,20.1,75.2,0.5,0.4,0.,0.,0.,0.,0.,2.5,14.9,0.1,0.1,0.,0.,0.,0.1,1.8,11.9
8,"Gordon, Melvin",LAC,@JAC,RB,16.9,63.6,0.4,0.4,0.,0.,0.,0.,0.,3.3,28.,0.1,0.1,0.1,0.,0.,0.3,2.9,11.2
9,"Cook, Dalvin",MIN,@WAS,RB,13.1,54.4,0.5,0.3,0.1,0.,0.,0.,0.,3.,20.7,0.1,0.1,0.,0.,0.,0.1,3.5,11.1
10,"McCaffrey, Christian",CAR,MIA,RB,14.5,58.2,0.5,0.4,0.1,0.,0.,0.,0.,2.5,19.6,0.1,0.,0.,0.,0.,0.1,3.7,11.1
11,"Murray, DeMarco",TEN,CIN,RB,14.6,60.6,0.4,0.3,0.,0.,0.,0.,0.1,2.6,18.8,0.1,0.1,0.,0.,1.,0.1,2.,10.9
12,"Freeman, Devonta",ATL,DAL,RB,11.2,50.6,0.5,0.4,0.,0.,0.,0.,0.,2.9,25.7,0.1,0.1,0.1,0.,0.,0.1,3.4,10.9
13,"Gurley, Todd",LAR,HOU,RB,16.7,62.9,0.5,0.4,0.,0.,0.,0.,0.,2.2,18.,0.,0.1,0.,0.,0.3,0.1,2.7,10.8
14,"Montgomery, Ty",GBP,@CHI,RB,11.5,53.8,0.3,0.2,0.,0.,0.,0.1,0.,2.4,19.3,0.3,0.1,0.,0.,3.4,0.1,2.4,10.7
15,"Fournette, Leonard",JAC,LAC,RB,9.9,39.9,0.7,0.4,0.1,0.1,0.,0.,0.,3.,22.5,0.,0.1,0.,0.,0.,0.1,2.2,10.7
16,"Anderson, C.J.",DEN,NEP,RB,13.7,55.8,0.5,0.3,0.1,0.,0.,0.,0.,2.4,19.5,0.1,0.1,0.,0.,2.2,0.2,2.,10.6
17,"Ajayi, Jay",MIA,@CAR,RB,15.5,67.3,0.4,0.2,0.1,0.,0.,0.,0.,2.1,13.8,0.,0.1,0.,0.,0.,0.,1.3,10.3
18,"Crowell, Isaiah",CLE,@DET,RB,13.9,61.2,0.4,0.3,0.1,0.,0.,0.,0.,2.4,19.5,0.,0.1,0.,0.,0.,0.1,2.7,10.3
19,"Abdullah, Ameer",DET,CLE,RB,12.,49.8,0.3,0.2,0.1,0.,0.,0.,0.,3.4,28.1,0.1,0.1,0.1,0.,39.4,0.1,2.1,10.1
20,"Martin, Doug",TBB,NYJ,RB,16.7,67.2,0.3,0.3,0.,0.,0.,0.,0.,1.8,15.5,0.,0.1,0.,0.,0.,0.2,3.7,9.9
21,"Hyde, Carlos",SFO,NYG,RB,12.5,54.8,0.3,0.3,0.,0.,0.,0.,0.,2.,16.,0.2,0.1,0.,0.,0.2,0.2,2.4,9.7
22,"Mixon, Joe",CIN,@TEN,RB,18.6,57.5,0.5,0.5,0.,0.,0.,0.,0.,1.2,9.5,0.,0.,0.,0.,3.8,0.1,3.,9.6
23,"Stewart, Jonathan",CAR,MIA,RB,15.7,59.4,0.6,0.6,0.,0.,0.,0.,0.,0.7,3.5,0.,0.,0.,0.,0.,0.1,1.5,9.4
24,"Gillislee, Mike",NEP,@DEN,RB,10.3,46.8,0.6,0.5,0.,0.,0.,0.1,0.,0.8,6.9,0.,0.,0.,0.,2.1,0.,1.6,9.2
25,"Gore, Frank",IND,PIT,RB,14.4,54.8,0.2,0.2,0.,0.,0.,0.,0.,2.,15.6,0.2,0.1,0.,0.,0.,0.1,2.7,9.1
26,"Powell, Bilal",NYJ,@TBB,RB,9.,44.4,0.2,0.1,0.1,0.,0.,0.,0.,3.2,23.7,0.2,0.1,0.,0.,0.,0.1,0.7,8.8
27,"Forte, Matt",NYJ,@TBB,RB,12.1,47.9,0.3,0.2,0.,0.,0.1,0.,0.,2.4,18.4,0.1,0.1,0.,0.,0.,0.1,1.2,8.7
28,"Henry, Derrick",TEN,CIN,RB,10.3,44.7,0.5,0.4,0.1,0.,0.,0.,0.,1.3,11.6,0.,0.,0.,1.6,4.,0.,2.2,8.3
29,"Mack, Marlon",IND,PIT,RB,9.,41.,0.5,0.5,0.,0.,0.,0.,0.,1.4,9.1,0.,0.,0.,0.,19.9,0.,0.3,8.3
30,"Murray, Latavius",MIN,@WAS,RB,11.1,39.7,0.4,0.4,0.,0.,0.,0.,0.,2.2,18.2,0.,0.1,0.,0.,0.4,0.1,1.5,8.
31,"Perkins, Paul",NYG,@SFO,RB,12.5,49.4,0.1,0.1,0.,0.,0.,0.,0.,2.7,20.7,0.1,0.1,0.,0.,0.5,0.,0.7,8.
32,"Kelley, Rob",WAS,MIN,RB,11.,45.9,0.3,0.2,0.,0.1,0.,0.,0.,1.6,12.8,0.,0.1,0.,0.,0.,0.,1.7,7.9
33,"Hill, Jeremy",CIN,@TEN,RB,11.5,42.4,0.5,0.4,0.,0.,0.,0.,0.,1.1,8.1,0.,0.,0.,0.,0.,0.2,2.6,7.9
34,"Peterson, Adrian",NOR,@BUF,RB,6.5,22.1,0.1,0.1,0.,0.,0.,0.,0.,3.,27.3,0.4,0.1,0.1,0.,4.6,0.,0.9,7.9
35,"Johnson, Duke",CLE,@DET,RB,6.7,28.4,0.,0.,0.,0.,0.,0.,0.,4.4,41.4,0.,0.2,0.1,5.1,2.5,0.,2.,7.5
36,"Riddick, Theo",DET,CLE,RB,8.,28.6,0.1,0.,0.,0.,0.,0.,0.,4.2,28.9,0.2,0.1,0.1,0.,3.8,0.,1.1,7.3
37,"Coleman, Tevin",ATL,DAL,RB,7.6,34.6,0.3,0.2,0.,0.,0.,0.,0.,0.7,5.1,0.2,0.1,0.,0.,0.,0.1,1.9,7.
38,"Rodgers, Jacquizz",TBB,NYJ,RB,10.6,41.3,0.2,0.2,0.,0.,0.,0.,0.,1.3,10.4,0.,0.,0.,0.,0.,0.1,1.,6.6
39,"White, James",NEP,@DEN,RB,3.2,12.4,0.1,0.1,0.,0.,0.,0.,0.,3.,30.4,0.3,0.1,0.1,0.,3.8,0.,0.8,6.4
40,"Ivory, Chris",JAC,LAC,RB,10.3,41.5,0.1,0.1,0.,0.,0.,0.,0.,1.6,13.6,0.,0.1,0.,0.,2.3,0.2,0.7,6.3
41,"Thompson, Chris",WAS,MIN,RB,4.6,22.8,0.2,0.1,0.,0.1,0.,0.,0.,3.,20.9,0.1,0.1,0.,0.,19.7,0.1,0.7,6.3
42,"Bernard, Giovani",CIN,@TEN,RB,7.5,32.3,0.1,0.1,0.1,0.,0.,0.,0.,2.4,22.,0.,0.1,0.,0.,0.2,0.1,2.4,6.1
43,"Booker, Devontae",DEN,NEP,RB,9.8,35.6,0.2,0.2,0.,0.,0.,0.,0.,1.8,13.3,0.,0.1,0.,0.,1.,0.1,1.1,6.
44,"Burkhead, Rex",NEP,@DEN,RB,5.2,43.8,0.1,0.1,0.,0.,0.,0.,0.,1.5,12.2,0.,0.,0.,0.,8.9,0.1,0.7,5.9
45,"Williams, Jamaal",GBP,@CHI,RB,8.3,35.5,0.1,0.1,0.,0.,0.,0.,0.,1.7,14.4,0.,0.1,0.,0.,0.,0.,2.3,5.8
46,"Sims, Charles",TBB,NYJ,RB,5.7,24.4,0.,0.,0.,0.,0.,0.,0.,2.4,23.6,0.2,0.1,0.,0.,0.,0.1,2.1,5.6
47,"Lewis, Dion",NEP,@DEN,RB,7.4,29.1,0.1,0.1,0.,0.,0.,0.,0.,2.4,16.8,0.1,0.1,0.,0.,11.1,0.1,0.8,5.5
48,"Vereen, Shane",NYG,@SFO,RB,6.4,27.5,0.,0.,0.,0.,0.,0.,0.,2.2,16.3,0.1,0.1,0.,0.,10.3,0.1,1.7,5.2
49,"McFadden, Darren",DAL,@ATL,RB,8.7,37.9,0.1,0.1,0.,0.,0.,0.,0.,1.3,9.4,0.,0.,0.,0.,3.4,0.1,1.8,5.1
50,"Zenner, Zach",DET,CLE,RB,5.7,22.2,0.2,0.2,0.,0.,0.,0.,0.,1.3,13.8,0.,0.1,0.,0.,6.5,0.1,0.8,4.7
51,"McKinnon, Jerick",MIN,@WAS,RB,7.6,23.2,0.1,0.1,0.,0.,0.,0.,0.,2.1,14.,0.,0.1,0.,0.,0.,0.,0.6,4.5
52,"Blue, Alfred",HOU,@LAR,RB,8.5,35.,0.1,0.,0.,0.,0.,0.,0.,0.9,3.8,0.,0.,0.,0.6,2.,0.1,1.1,4.3
53,"Artis-Payne, Cameron",CAR,MIA,RB,6.1,26.6,0.1,0.,0.1,0.,0.,0.,0.,0.8,8.,0.,0.,0.,0.,0.,0.,0.3,4.3
54,"Perine, Samaje",WAS,MIN,RB,4.6,39.,0.,0.,0.,0.,0.,0.,0.,0.3,3.7,0.,0.,0.,0.,2.8,0.,1.7,4.2
55,"Tolbert, Mike",BUF,NOR,RB,4.4,21.9,0.2,0.1,0.,0.,0.,0.,0.,0.7,4.8,0.1,0.,0.,0.,1.1,0.,0.6,4.1
56,"Rawls, Thomas",SEA,@ARZ,RB,6.,24.9,0.2,0.2,0.,0.,0.,0.,0.,0.5,4.2,0.,0.,0.,0.,0.,0.,1.,4.
57,"Williams, Damien",MIA,@CAR,RB,2.6,9.3,0.1,0.1,0.1,0.,0.,0.,0.,1.4,13.5,0.2,0.1,0.,0.,4.3,0.1,0.8,4.
58,"Oliver, Branden",LAC,@JAC,RB,5.3,21.3,0.1,0.1,0.,0.,0.,0.,0.,1.6,15.1,0.,0.1,0.,0.7,1.6,0.,1.2,4.
59,"Turbin, Robert",IND,PIT,RB,2.9,10.3,0.3,0.3,0.,0.,0.,0.,0.,1.3,8.2,0.1,0.,0.,0.,0.,0.,1.1,3.8
60,"Williams, Kerwynn",ARZ,SEA,RB,3.6,21.6,0.2,0.,0.,0.,0.1,0.1,0.,0.6,4.2,0.,0.,0.,0.,5.6,0.,0.4,3.6
61,"Kamara, Alvin",NOR,@BUF,RB,3.4,11.5,0.2,0.2,0.,0.,0.,0.,0.,1.5,9.2,0.,0.,0.,0.4,0.,0.,1.3,3.4
62,"Yeldon, T.J.",JAC,LAC,RB,5.4,20.2,0.,0.,0.,0.,0.,0.,0.,2.,11.6,0.,0.,0.,0.,0.2,0.,0.2,3.4
63,"Ripkowski, Aaron",GBP,@CHI,RB,2.6,9.9,0.2,0.2,0.,0.,0.,0.,0.,0.9,5.7,0.,0.,0.,0.,0.,0.1,0.5,2.9
64,"Prosise, C.J.",SEA,@ARZ,RB,2.5,10.1,0.,0.,0.,0.,0.,0.,0.,1.3,15.1,0.,0.1,0.,0.,0.7,0.,0.4,2.9
65,"Charles, Jamaal",DEN,NEP,RB,4.,15.6,0.1,0.1,0.,0.,0.,0.,0.,0.4,3.1,0.,0.,0.,0.,0.,0.,0.3,2.6
66,"Washington, Dwayne",DET,CLE,RB,5.5,15.3,0.1,0.1,0.,0.,0.,0.,0.,0.8,5.3,0.,0.,0.,0.,4.,0.,0.4,2.6
67,"Breida, Matt",SFO,NYG,RB,4.1,10.9,0.1,0.1,0.,0.,0.,0.,0.,1.,7.6,0.,0.,0.,0.,0.1,0.1,0.9,2.5
68,"Whittaker, Fozzy",CAR,MIA,RB,3.4,15.6,0.,0.,0.,0.,0.,0.,0.,0.9,7.6,0.,0.,0.,0.,18.8,0.,0.2,2.4
69,"Darkwa, Orleans",NYG,@SFO,RB,4.1,13.6,0.1,0.1,0.,0.,0.,0.,0.,0.5,4.5,0.,0.,0.,1.1,3.8,0.,0.9,2.4
70,"Cunningham, Benny",CHI,GBP,RB,2.9,11.4,0.1,0.1,0.,0.,0.,0.,0.,1.3,9.9,0.,0.,0.,0.,29.7,0.1,0.4,2.3
71,"Barber, Peyton",TBB,NYJ,RB,3.,13.4,0.1,0.,0.,0.,0.,0.1,0.,0.3,1.7,0.,0.,0.,0.6,1.5,0.,0.2,2.
72,"Morris, Alfred",DAL,@ATL,RB,3.9,12.2,0.1,0.1,0.,0.,0.,0.,0.,0.4,1.3,0.,0.,0.,0.,1.4,0.,0.1,1.9
73,"Jones, Matt",IND,PIT,RB,2.8,12.3,0.1,0.,0.,0.,0.,0.,0.,0.2,2.,0.,0.,0.,0.,12.5,0.,0.1,1.8
74,"Kuhn, John",NOR,@BUF,RB,1.,2.3,0.2,0.2,0.,0.,0.,0.,0.,0.9,4.3,0.,0.,0.,0.,0.,0.,0.2,1.7
75,"Dunbar, Lance",LAR,HOU,RB,1.,4.1,0.,0.,0.,0.,0.,0.,0.,1.1,8.3,0.,0.,0.,0.,13.1,0.,0.3,1.5
76,"Lacy, Eddie",SEA,@ARZ,RB,2.5,9.9,0.,0.,0.,0.,0.,0.,0.,0.4,2.8,0.,0.,0.,0.,0.2,0.,0.2,1.5
77,"Drake, Kenyan",MIA,@CAR,RB,1.8,8.4,0.1,0.,0.,0.,0.,0.,0.,0.4,2.1,0.,0.,0.,0.,28.8,0.,0.3,1.4
78,"Brown, Malcolm",LAR,HOU,RB,2.2,7.1,0.,0.,0.,0.,0.,0.,0.,0.9,7.4,0.,0.,0.,0.,18.8,0.,0.5,1.4
79,"Foreman, D'Onta",HOU,@LAR,RB,3.3,9.1,0.,0.,0.,0.,0.,0.,0.,0.4,1.9,0.,0.,0.,0.4,5.2,0.,0.6,1.1
80,"Conner, James",PIT,@IND,RB,1.5,5.1,0.,0.,0.,0.,0.,0.,0.,0.3,3.,0.,0.,0.,0.,7.6,0.,0.5,1.
81,"Ward, Terron",ATL,DAL,RB,1.5,5.8,0.,0.,0.,0.,0.,0.,0.,0.4,3.6,0.,0.,0.,0.,0.,0.,0.5,0.9
82,"Juszczyk, Kyle",SFO,NYG,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,1.,7.6,0.,0.,0.,0.,0.,0.,0.1,0.9
83,"Ellington, Andre",ARZ,SEA,RB,1.6,4.2,0.,0.,0.,0.,0.,0.,0.,0.6,4.1,0.,0.,0.,0.,6.4,0.,0.1,0.8
84,"Grant, Corey",JAC,LAC,RB,1.7,5.5,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,20.,0.,0.1,0.7
85,"Banyard, Joe",BUF,NOR,RB,0.6,2.6,0.,0.,0.,0.,0.,0.,0.,0.4,4.,0.,0.,0.,0.6,2.4,0.,0.,0.7
86,"Ekeler, Austin",LAC,@JAC,RB,1.5,5.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5,0.,0.,0.,0.7,7.9,0.1,0.5,0.5
87,"Mostert, Raheem",SFO,NYG,RB,0.9,2.5,0.,0.,0.,0.,0.,0.,0.,0.3,2.2,0.,0.,0.,0.,10.,0.,0.,0.5
88,"Lasco, Daniel",NOR,@BUF,RB,1.1,2.9,0.,0.,0.,0.,0.,0.,0.,0.4,1.6,0.,0.,0.,3.2,4.,0.,0.1,0.4
89,"Jones, Aaron",GBP,@CHI,RB,1.3,2.7,0.,0.,0.,0.,0.,0.,0.,0.1,1.4,0.,0.,0.,0.,1.3,0.,0.2,0.4
90,"Janovich, Andy",DEN,NEP,RB,0.2,0.6,0.,0.,0.,0.,0.,0.,0.,0.2,2.5,0.,0.,0.,0.,0.,0.,0.1,0.4
91,"DiMarco, Patrick",BUF,NOR,RB,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,0.3,2.5,0.,0.,0.,0.,0.2,0.,0.,0.3
92,"Ervin, Tyler",HOU,@LAR,RB,0.7,2.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.,0.,0.,0.,7.2,13.1,0.,0.3,0.3
93,"Muhammad, Khalfani",TEN,CIN,RB,0.6,1.8,0.,0.,0.,0.,0.,0.,0.,0.1,1.2,0.,0.,0.,2.1,4.4,0.,0.2,0.3
94,"Cohen, Tarik",CHI,GBP,RB,0.8,1.6,0.,0.,0.,0.,0.,0.,0.,0.1,1.2,0.,0.,0.,0.,0.9,0.,0.,0.3
95,"Watson, Terrell",PIT,@IND,RB,0.3,0.8,0.,0.,0.,0.,0.,0.,0.,0.2,0.6,0.,0.,0.,0.,1.7,0.,0.1,0.3
96,"Gallman, Wayne",NYG,@SFO,RB,1.1,2.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.3,0.3
97,"Jones, Taiwan",BUF,NOR,RB,0.6,1.,0.,0.,0.,0.,0.,0.,0.,0.2,2.,0.,0.,0.,0.,5.6,0.,0.1,0.3
98,"Brown, Mack",WAS,MIN,RB,0.2,1.2,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.2
99,"Davis, Justin",LAR,HOU,RB,1.2,3.,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,11.9,0.1,0.2,0.2
100,"McGuire, Elijah",NYJ,@TBB,RB,1.4,2.7,0.,0.,0.,0.,0.,0.,0.,0.,0.4,0.,0.,0.,0.,5.6,0.1,0.4,0.2
101,"Ham, C.J.",MIN,@WAS,RB,0.8,1.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,1.1,0.,0.2,0.2
102,"Todman, Jordan",HOU,@LAR,RB,0.4,1.3,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,4.3,23.5,0.,0.,0.1
103,"Dayes, Matthew",CLE,@DET,RB,0.5,1.1,0.,0.,0.,0.,0.,0.,0.,0.3,1.8,0.,0.,0.,0.,12.1,0.1,0.3,0.1
104,"Carson, Chris",SEA,@ARZ,RB,0.3,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1
105,"Hill, Brian",ATL,DAL,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,0.3,0.,0.1,0.1
106,"Smith, Rod",DAL,@ATL,RB,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.,0.,0.,0.1,0.1
107,"Smith, Keith",DAL,@ATL,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.
108,"Winn, George",NYG,@SFO,RB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
109,"Hilliard, Kenny",HOU,@LAR,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.9,7.8,0.,0.,0.
110,"Penny, Elijhaa",ARZ,SEA,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.4,0.,0.,0.
111,"Mays, Devante",GBP,@CHI,RB,0.3,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
